id,lemma,question_text,correct_answer,difficulty_band,lexical_band,pos,topic_tag,active,freq_rank,level,bin_name,cefr_estimate,concept_group,donor_eligible
2451,soberania,soberania,"суверенитет",,,noun,build:pilot_ptpt_001_enriched_qc,0,6946,,10K,B2,soberania,0
2452,sobra,sobra,"обрезки",,,noun,build:pilot_ptpt_001_enriched_qc,0,7471,,10K,C1,sobra,0
2453,sobremesa,sobremesa,"десерт",,,noun,build:pilot_ptpt_001_enriched_qc,0,9258,,10K,C1,sobremesa,0
2455,sobreviver,"Что значит это слово?

sobreviver","переживать",,,verb,build:pilot_ptpt_001_enriched_qc,1,4269,,5K,B2,sobreviver,1
2456,"sobrevivência","sobrevivência","выживание",,,noun,build:pilot_ptpt_001_enriched_qc,0,4111,,5K,B2,"sobrevivência",0
2457,sobrinho,sobrinho,"племянник",,,noun,build:pilot_ptpt_001_enriched_qc,0,5149,,10K,B2,sobrinho,0
2458,socialismo,socialismo,"социализм",,,noun,build:pilot_ptpt_001_enriched_qc,0,9108,,10K,C1,socialismo,0
2459,sociedade,sociedade,"общество",,,noun,build:pilot_ptpt_001_enriched_qc,0,472,,1K,A1,sociedade,0
2460,sociologia,sociologia,"социология",,,noun,build:pilot_ptpt_001_enriched_qc,0,6709,,10K,B2,sociologia,0
2462,sogra,sogra,"тёща",,,noun,build:pilot_ptpt_001_enriched_qc,0,10967,,20K,C1,sogra,0
2463,soja,soja,"соевые бобы",,,noun,build:pilot_ptpt_001_enriched_qc,0,6478,,10K,B2,soja,0
2464,sol,sol,"соль",,,noun,build:pilot_ptpt_001_enriched_qc,0,764,,1K,A2,sol,0
2465,soldado,soldado,"солдат",,,noun,build:pilot_ptpt_001_enriched_qc,0,3943,,5K,B2,soldado,0
2466,solidariedade,solidariedade,"солидарность",,,noun,build:pilot_ptpt_001_enriched_qc,0,4599,,5K,B2,solidariedade,0
2470,sonhar,"Что значит это слово?

sonhar","мечтать",,,verb,build:pilot_ptpt_001_enriched_qc,1,5580,,10K,B2,sonhar,0
2473,sopa,sopa,"суп",,,noun,build:pilot_ptpt_001_enriched_qc,0,4351,,5K,B2,food_daily,0
2474,sorvete,sorvete,"мороженое",,,noun,build:pilot_ptpt_001_enriched_qc,0,6711,,10K,B2,sorvete,0
2475,submarino,submarino,"подводная лодка",,,noun,build:pilot_ptpt_001_enriched_qc,0,8965,,10K,C1,submarino,0
2476,sucesso,sucesso,"успех",,,noun,build:pilot_ptpt_001_enriched_qc,0,574,,1K,A2,sucesso,0
2477,"sucessão","sucessão","чередование",,,noun,build:pilot_ptpt_001_enriched_qc,0,8396,,10K,C1,"sucessão",0
2478,suco,suco,"сок",,,noun,build:pilot_ptpt_001_enriched_qc,0,4860,,5K,B2,suco,0
2479,sudeste,sudeste,"юго-восток",,,noun,build:pilot_ptpt_001_enriched_qc,0,3646,,5K,B2,sudeste,0
2480,sudoeste,sudoeste,"юго-запад",,,noun,build:pilot_ptpt_001_enriched_qc,0,7576,,10K,C1,sudoeste,0
2481,"sudão","sudão","судан",,,noun,build:pilot_ptpt_001_enriched_qc,0,8397,,10K,C1,"sudão",0
2482,sugerir,"Что значит это слово?

sugerir","предложить",,,verb,build:pilot_ptpt_001_enriched_qc,1,6815,,10K,B2,sugerir,1
2484,sul,sul,"юг",,,noun,build:pilot_ptpt_001_enriched_qc:deactivated_final_bad_short_20260311_133030,0,291,,1K,A1,sul,0
2485,suor,suor,"пот",,,noun,build:pilot_ptpt_001_enriched_qc,1,10091,,20K,C1,suor,0
2486,supermercado,supermercado,"супермаркет",,,noun,build:pilot_ptpt_001_enriched_qc,0,7221,,10K,C1,food_daily,0
2487,"supervisão","supervisão","надзор",,,noun,build:pilot_ptpt_001_enriched_qc,0,6244,,10K,B2,"supervisão",0
2491,"sábado","sábado","суббота",,,noun,build:pilot_ptpt_001_enriched_qc,0,880,,1K,A2,"sábado",0
2493,"sérvia","sérvia","сербия",,,noun,build:pilot_ptpt_001_enriched_qc,0,4861,,5K,B2,"sérvia",0
2495,"síndrome","síndrome","синдром",,,noun,build:pilot_ptpt_001_enriched_qc,0,5689,,10K,B2,"síndrome",0
2496,"síria","síria","сирия",,,noun,build:pilot_ptpt_001_enriched_qc,0,3865,,5K,B2,"síria",0
2498,"sódio","sódio","натрий",,,noun,build:pilot_ptpt_001_enriched_qc,1,10278,,20K,C1,"sódio",0
2499,tabaco,tabaco,"табак",,,noun,build:pilot_ptpt_001_enriched_qc,0,9113,,10K,C1,tabaco,0
2501,taiwan,taiwan,"китайская республика",,,noun,build:pilot_ptpt_001_enriched_qc:deactivated_safe_cleanup,0,7476,,10K,C1,taiwan,0
2503,tanque,tanque,"танк",,,noun,build:pilot_ptpt_001_enriched_qc,0,6349,,10K,B2,tanque,0
2504,"tanzânia","tanzânia","танзания",,,noun,build:pilot_ptpt_001_enriched_qc,0,11359,,20K,C1,"tanzânia",0
2505,tapete,tapete,"ковёр",,,noun,build:pilot_ptpt_001_enriched_qc,0,7699,,10K,C1,tapete,0
2506,tartaruga,tartaruga,"черепаха",,,noun,build:pilot_ptpt_001_enriched_qc,0,11560,,20K,C1,tartaruga,0
2509,tecido,tecido,"ткань",,,noun,build:pilot_ptpt_001_enriched_qc,0,4679,,5K,B2,tecido,0
2510,teclado,teclado,"клавиатура",,,noun,build:pilot_ptpt_001_enriched_qc,1,5470,,10K,B2,teclado,0
2511,tecnologia,tecnologia,"технология",,,noun,build:pilot_ptpt_001_enriched_qc,0,679,,1K,A2,tecnologia,0
2514,"televisão","televisão","телевизор",,,noun,build:pilot_ptpt_001_enriched_qc,0,950,,1K,A2,"televisão",0
2515,telhado,telhado,"крыша",,,noun,build:pilot_ptpt_001_enriched_qc,0,7702,,10K,C1,telhado,0
2517,templo,templo,"храм",,,noun,build:pilot_ptpt_001_enriched_qc,0,3808,,5K,B2,templo,0
2521,tentar,tentar,"стараться",,,verb,build:pilot_ptpt_001_enriched_qc,0,659,,1K,A2,tentar,0
2523,"tentação","tentação","искушение",,,noun,build:pilot_ptpt_001_enriched_qc,1,10280,,20K,C1,"tentação",0
2524,teologia,teologia,"богословие",,,noun,build:pilot_ptpt_001_enriched_qc,0,8548,,10K,C1,teologia,0
2526,terapeuta,terapeuta,"терапевт",,,noun,build:pilot_ptpt_001_enriched_qc,0,11168,,20K,C1,terapeuta,0
2527,terapia,terapia,"терапия",,,noun,build:pilot_ptpt_001_enriched_qc,0,3809,,5K,B2,terapia,0
2528,terra,terra,"земля",,,noun,build:pilot_ptpt_001_enriched_qc,0,331,,1K,A1,terra,0
2529,terremoto,terremoto,"землетрясение",,,noun,build:pilot_ptpt_001_enriched_qc,0,9115,,10K,C1,terremoto,0
2531,terrorista,terrorista,"террорист",,,noun,build:pilot_ptpt_001_enriched_qc,1,5471,,10K,B2,terrorista,0
2532,tesouro,tesouro,"клад",,,noun,build:pilot_ptpt_001_enriched_qc,0,4523,,5K,B2,tesouro,0
2533,testa,testa,"лоб",,,noun,build:pilot_ptpt_001_enriched_qc,0,7343,,10K,C1,testa,0
2535,texto,texto,"текст",,,noun,build:pilot_ptpt_001_enriched_qc,0,680,,1K,A2,texto,0
2537,tiago,tiago,"иаков",,,noun,build:pilot_ptpt_001_enriched_qc,0,3731,,5K,B2,tiago,0
2538,tigre,tigre,"тигр",,,noun,build:pilot_ptpt_001_enriched_qc,0,6246,,10K,B2,tigre,0
2539,time,time,"команда",,,noun,build:pilot_ptpt_001_enriched_qc,0,545,,1K,A2,time,0
2541,tipo,tipo,"тип",,,noun,build:pilot_ptpt_001_enriched_qc,0,192,,1K,A1,tipo,0
2544,toalha,toalha,"полотенце",,,noun,build:pilot_ptpt_001_enriched_qc,0,7843,,10K,C1,toalha,0
2547,tocha,tocha,"факел",,,noun,build:pilot_ptpt_001_enriched_qc,0,10975,,20K,C1,tocha,0
2548,tomar,tomar,"пить",,,verb,build:pilot_ptpt_001_enriched_qc,0,611,,1K,A2,food_daily,0
2549,tomate,tomate,"томат",,,noun,build:pilot_ptpt_001_enriched_qc,0,10282,,20K,C1,tomate,0
2550,tornado,tornado,"смерч",,,noun,build:pilot_ptpt_001_enriched_qc,0,4770,,5K,B2,tornado,0
2551,tortura,tortura,"пытка",,,noun,build:pilot_ptpt_001_enriched_qc,0,5361,,10K,B2,tortura,0
2552,touro,touro,"телец",,,noun,build:pilot_ptpt_001_enriched_qc,0,7983,,10K,C1,touro,0
2553,trabalhador,trabalhador,"работник",,,noun,build:pilot_ptpt_001_enriched_qc,0,4603,,5K,B2,work_employment,0
2554,trabalhar,trabalhar,"работать",,,verb,build:pilot_ptpt_001_enriched_qc,0,575,,1K,A2,work_employment,0
2555,trabalho,trabalho,"труд",,,noun,build:pilot_ptpt_001_enriched_qc,0,131,,1K,A1,work_employment,0
2557,tradutor,tradutor,"переводчик",,,noun,build:pilot_ptpt_001_enriched_qc,0,6956,,10K,B2,tradutor,0
2558,traduzir,"Что значит это слово?

traduzir","переводить",,,verb,build:pilot_ptpt_001_enriched_qc,1,5797,,10K,B2,traduzir,1
2559,"tradução","tradução","перевод",,,noun,build:pilot_ptpt_001_enriched_qc,0,638,,1K,A2,"tradução",0
2560,trair,"Что значит это слово?

trair","предать",,,verb,build:pilot_ptpt_001_enriched_qc,1,9589,,10K,C1,food_daily,1
2561,"traição","traição","предательство",,,noun,build:pilot_ptpt_001_enriched_qc,1,5364,,10K,B2,food_daily,0
2562,"trajetória","trajetória","траектория",,,noun,build:pilot_ptpt_001_enriched_qc,1,5582,,10K,B2,"trajetória",0
2563,"transformação","transformação","превращение",,,noun,build:pilot_ptpt_001_enriched_qc,0,4114,,5K,B2,"transformação",0
2565,"transparência","transparência","прозрачность",,,noun,build:pilot_ptpt_001_enriched_qc,0,5048,,10K,B2,"transparência",0
2567,traseiro,traseiro,"зад",,,noun,build:pilot_ptpt_001_enriched_qc,1,10101,,20K,C1,traseiro,0
2571,trilogia,trilogia,"трилогия",,,noun,build:pilot_ptpt_001_enriched_qc,1,10808,,20K,C1,trilogia,0
2573,"triângulo","triângulo","треугольник",,,noun,build:pilot_ptpt_001_enriched_qc,0,8975,,10K,C1,"triângulo",0
2575,troco,troco,"сдача",,,noun,build:pilot_ptpt_001_enriched_qc,0,7846,,10K,C1,troco,0
2576,"troféu","troféu","трофей",,,noun,build:pilot_ptpt_001_enriched_qc,0,6129,,10K,B2,"troféu",0
2577,tronco,tronco,"ствол",,,noun,build:pilot_ptpt_001_enriched_qc,0,8551,,10K,C1,tronco,0
2578,trono,trono,"престол",,,noun,build:pilot_ptpt_001_enriched_qc,0,6009,,10K,B2,trono,0
2580,"tubarão","tubarão","акула",,,noun,build:pilot_ptpt_001_enriched_qc,0,7847,,10K,C1,"tubarão",0
2581,tubo,tubo,"труба",,,noun,build:pilot_ptpt_001_enriched_qc,0,7227,,10K,C1,tubo,0
2582,"tunísia","tunísia","тунис",,,noun,build:pilot_ptpt_001_enriched_qc,0,10623,,20K,C1,"tunísia",0
2584,turista,turista,"турист",,,noun,build:pilot_ptpt_001_enriched_qc,1,10624,,20K,C1,turista,0
2589,"túmulo","túmulo","могила",,,noun,build:pilot_ptpt_001_enriched_qc,0,7094,,10K,C1,"túmulo",0
2590,"túnel","túnel","тоннель",,,noun,build:pilot_ptpt_001_enriched_qc,0,6720,,10K,B2,"túnel",0
2592,uganda,uganda,"уганда",,,noun,build:pilot_ptpt_001_enriched_qc,0,11370,,20K,C1,uganda,0
2595,unha,unha,"ноготь",,,noun,build:pilot_ptpt_001_enriched_qc,0,11177,,20K,C1,unha,0
2596,uniforme,uniforme,"форма",,,noun,build:pilot_ptpt_001_enriched_qc,0,4115,,5K,B2,uniforme,0
2597,universidade,universidade,"университет",,,noun,build:pilot_ptpt_001_enriched_qc,0,403,,1K,A1,universidade,0
2599,"união","união","союз",,,noun,build:pilot_ptpt_001_enriched_qc,0,815,,1K,A2,"união",0
2600,urina,urina,"моча",,,noun,build:pilot_ptpt_001_enriched_qc,0,10453,,20K,C1,urina,0
2601,urso,urso,"медведь",,,noun,build:pilot_ptpt_001_enriched_qc,0,7095,,10K,C1,urso,0
2602,uruguai,uruguai,"уругвай",,,noun,build:pilot_ptpt_001_enriched_qc,0,3651,,5K,B2,uruguai,0
2603,usar,usar,"использовать",,,verb,build:pilot_ptpt_001_enriched_qc,0,359,,1K,A1,usar,0
2606,uva,uva,"виноград",,,noun,build:pilot_ptpt_001_enriched_qc,0,9124,,10K,C1,uva,0
2607,vaca,vaca,"корова",,,noun,build:pilot_ptpt_001_enriched_qc,0,4687,,5K,B2,vaca,0
2608,vacina,vacina,"вакцина",,,noun,build:pilot_ptpt_001_enriched_qc,0,6484,,10K,B2,vacina,0
2609,vagina,vagina,"вагина",,,noun,build:pilot_ptpt_001_enriched_qc,0,8702,,10K,C1,vagina,0
2610,validade,validade,"действительность",,,noun,build:pilot_ptpt_001_enriched_qc,1,11181,,20K,C1,validade,0
2613,varanda,varanda,"балкон",,,noun,build:pilot_ptpt_001_enriched_qc,0,8979,,10K,C1,varanda,0
2614,"variável","variável","переменная",,,noun,build:pilot_ptpt_001_enriched_qc,0,8981,,10K,C1,"variável",0
2616,vaso,vaso,"ваза",,,noun,build:pilot_ptpt_001_enriched_qc,0,8835,,10K,C1,vaso,0
2617,vaticano,vaticano,"ватикан",,,noun,build:pilot_ptpt_001_enriched_qc,0,6821,,10K,B2,vaticano,0
2618,veia,veia,"вена",,,noun,build:pilot_ptpt_001_enriched_qc,0,10811,,20K,C1,veia,0
2620,velho,velho,"старик",,,noun,build:pilot_ptpt_001_enriched_qc,0,927,,1K,A2,velho,0
2623,veneno,veneno,"яд",,,noun,build:pilot_ptpt_001_enriched_qc:deactivated_final_bad_short_20260311_133030,0,6486,,10K,B2,veneno,0
2624,veneza,veneza,"венеция",,,noun,build:pilot_ptpt_001_enriched_qc,1,10983,,20K,C1,veneza,0
2627,ver,ver,"видеть",,,verb,build:pilot_ptpt_001_enriched_qc,0,94,,1K,A1,ver,0
2628,verdade,verdade,"истина",,,noun,build:pilot_ptpt_001_enriched_qc,0,208,,1K,A1,verdade,0
2630,verso,verso,"вирши",,,noun,build:pilot_ptpt_001_enriched_qc,0,8837,,10K,C1,verso,0
2632,vestir,vestir,"одевать",,,verb,build:pilot_ptpt_001_enriched_qc,1,4277,,5K,B2,vestir,1
2633,"vestuário","vestuário","одежда",,,noun,build:pilot_ptpt_001_enriched_qc,1,10290,,20K,C1,"vestuário",0
2636,viagem,viagem,"путешествие",,,noun,build:pilot_ptpt_001_enriched_qc,0,816,,1K,A2,viagem,0
2637,viajante,viajante,"путешественник",,,noun,build:pilot_ptpt_001_enriched_qc,0,11185,,20K,C1,viajante,0
2639,vida,vida,"жизнь",,,noun,build:pilot_ptpt_001_enriched_qc,0,85,,1K,A1,vida,0
2641,vilarejo,vilarejo,"весь",,,noun,build:pilot_ptpt_001_enriched_qc,0,11188,,20K,C1,vilarejo,0
2642,"vilão","vilão","злодей",,,noun,build:pilot_ptpt_001_enriched_qc,0,7232,,10K,C1,"vilão",0
2644,"vingança","vingança","месть",,,noun,build:pilot_ptpt_001_enriched_qc,0,4361,,5K,B2,"vingança",0
2645,vingar,"Что значит это слово?

vingar","мстить",,,verb,build:pilot_ptpt_001_enriched_qc,1,9422,,10K,C1,vingar,0
2648,viola,viola,"альт",,,noun,build:pilot_ptpt_001_enriched_qc,1,5052,,10K,B2,viola,0
2652,virtude,virtude,"добродетель",,,noun,build:pilot_ptpt_001_enriched_qc,1,5370,,10K,B2,virtude,0
2654,visto,visto,"виза",,,noun,build:pilot_ptpt_001_enriched_qc,0,623,,1K,A2,bureaucracy_documents,0
2655,"vitória","vitória","победа",,,noun,build:pilot_ptpt_001_enriched_qc,0,732,,1K,A2,food_daily,0
2656,viver,viver,"жить",,,verb,build:pilot_ptpt_001_enriched_qc,0,577,,1K,A2,viver,0
2657,"vizinhança","vizinhança","район",,,noun,build:pilot_ptpt_001_enriched_qc,0,4606,,5K,B2,"vizinhança",0
2659,voar,"Что значит это слово?

voar","лететь",,,verb,build:pilot_ptpt_001_enriched_qc,1,4776,,5K,B2,voar,0
2660,"vocabulário","vocabulário","лексика",,,noun,build:pilot_ptpt_001_enriched_qc,0,9278,,10K,C1,"vocabulário",0
2661,vocalista,vocalista,"вокалист",,,noun,build:pilot_ptpt_001_enriched_qc,1,10459,,20K,C1,vocalista,0
2662,voleibol,voleibol,"волейбол",,,noun,build:pilot_ptpt_001_enriched_qc,0,5372,,10K,B2,voleibol,0
2664,vomitar,"Что значит это слово?

vomitar","рвать",,,verb,build:pilot_ptpt_001_enriched_qc,1,11191,,20K,C1,vomitar,0
2665,vontade,vontade,"воля",,,noun,build:pilot_ptpt_001_enriched_qc,0,692,,1K,A2,vontade,0
2668,voz,voz,"голос",,,noun,build:pilot_ptpt_001_enriched_qc,0,612,,1K,A2,voz,0
2669,"vulcão","vulcão","вулкан",,,noun,build:pilot_ptpt_001_enriched_qc,0,10987,,20K,C1,"vulcão",0
2670,"vácuo","vácuo","вакуум",,,noun,build:pilot_ptpt_001_enriched_qc,0,9280,,10K,C1,"vácuo",0
2674,xadrez,xadrez,"шахматы",,,noun,build:pilot_ptpt_001_enriched_qc,0,7103,,10K,C1,xadrez,0
2675,xavier,xavier,"ксаверий",,,noun,build:pilot_ptpt_001_enriched_qc,0,6492,,10K,B2,xavier,0
2676,xixi,xixi,"моча",,,noun,build:pilot_ptpt_001_enriched_qc,0,11196,,20K,C1,xixi,0
2677,"ácido","ácido","кислота",,,noun,build:pilot_ptpt_001_enriched_qc,0,4441,,5K,B2,"ácido",0
2679,"água","água","вода",,,noun,build:pilot_ptpt_001_enriched_qc,0,254,,1K,A1,food_daily,0
2680,"águia","águia","орёл",,,noun,build:pilot_ptpt_001_enriched_qc,0,8843,,10K,C1,"águia",0
2684,"área","área","площадь",,,noun,build:pilot_ptpt_001_enriched_qc,0,294,,1K,A1,"área",0
2687,"âncora","âncora","якорь",,,noun,build:pilot_ptpt_001_enriched_qc,0,11374,,20K,C1,"âncora",0
2688,"ângulo","ângulo","угол",,,noun,build:pilot_ptpt_001_enriched_qc,0,6254,,10K,B2,"ângulo",0
2689,"época","época","эпоха",,,noun,build:pilot_ptpt_001_enriched_qc,0,681,,1K,A2,"época",0
2690,"ética","ética","этика",,,noun,build:pilot_ptpt_001_enriched_qc,0,3815,,5K,B2,"ética",0
2692,"índio","índio","индий",,,noun,build:pilot_ptpt_001_enriched_qc,0,7719,,10K,C1,"índio",0
2693,"íris","íris","ирис",,,noun,build:pilot_ptpt_001_enriched_qc,0,7993,,10K,C1,"íris",0
2696,"ópera","ópera","опера",,,noun,build:pilot_ptpt_001_enriched_qc,0,8708,,10K,C1,"ópera",0
2698,ver,ver,"видеть",,,verb,build:pilot_ptpt_002_kaikki_pos,0,94,,1K,A1,ver,0
2699,falar,falar,"сказать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,157,,1K,A1,falar,0
2700,ficar,ficar,"оставаться",,,verb,build:pilot_ptpt_002_kaikki_pos,0,169,,1K,A1,core_verbs,0
2701,usar,usar,"использовать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,359,,1K,A1,usar,0
2702,ajudar,ajudar,"помочь",,,verb,build:pilot_ptpt_002_kaikki_pos,0,383,,1K,A1,ajudar,0
2703,pensar,pensar,"найти",,,verb,build:pilot_ptpt_002_kaikki_pos,0,431,,1K,A1,pensar,0
2704,encontrar,encontrar,"найти",,,verb,build:pilot_ptpt_002_kaikki_pos,0,460,,1K,A1,encontrar,0
2705,"começar","começar","начать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,501,,1K,A2,"começar",0
2706,ouvir,ouvir,"слышать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,507,,1K,A2,ouvir,0
2707,trabalhar,trabalhar,"работать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,575,,1K,A2,work_employment,0
2708,viver,viver,"жить",,,verb,build:pilot_ptpt_002_kaikki_pos,0,577,,1K,A2,viver,0
2709,seguir,seguir,"следовать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,590,,1K,A2,seguir,0
2710,tomar,tomar,"пить",,,verb,build:pilot_ptpt_002_kaikki_pos,0,611,,1K,A2,food_daily,0
2711,comprar,comprar,"покупать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,642,,1K,A2,shopping_money,0
2712,ler,ler,"читать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,648,,1K,A2,ler,0
2713,parar,parar,"остановить",,,verb,build:pilot_ptpt_002_kaikki_pos,0,656,,1K,A2,parar,0
2714,tentar,tentar,"стараться",,,verb,build:pilot_ptpt_002_kaikki_pos,0,659,,1K,A2,tentar,0
2715,sentir,sentir,"чувствовать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,691,,1K,A2,sentir,0
2716,conhecer,conhecer,"знать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,709,,1K,A2,conhecer,0
2717,mostrar,mostrar,"показать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,712,,1K,A2,mostrar,0
2718,contar,contar,"читать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,740,,1K,A2,contar,0
2719,comer,comer,"есть",,,verb,build:pilot_ptpt_002_kaikki_pos,0,753,,1K,A2,food_daily,0
2720,entender,entender,"понять",,,verb,build:pilot_ptpt_002_kaikki_pos,0,757,,1K,A2,entender,0
2721,pagar,pagar,"платить",,,verb,build:pilot_ptpt_002_kaikki_pos,0,809,,1K,A2,pagar,0
2722,esperar,esperar,"ждать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,891,,1K,A2,esperar,0
2723,dormir,dormir,"спать",,,verb,build:pilot_ptpt_002_kaikki_pos,0,912,,1K,A2,dormir,0
3126,melhor,melhor,"лучший",,,adjective,build:pilot_ptpt_003_kaikki_adjadv,1,95,,1K,A1,melhor,1
3127,grande,"Что значит это слово?

grande","большой",,,adjective,build:pilot_ptpt_003_kaikki_adjadv,1,100,,1K,A1,grande,1
3128,novo,"Что значит это слово?

novo","новый",,,adjective,build:pilot_ptpt_003_kaikki_adjadv,1,136,,1K,A1,novo,1
3129,importante,"Что значит это слово?

importante","важный",,,adjective,build:pilot_ptpt_003_kaikki_adjadv,1,316,,1K,A1,importante,1
3130,feito,"Что значит это слово?

feito","сделанный",,,adjective,build:pilot_ptpt_003_kaikki_adjadv,1,328,,1K,A1,feito,1
